id,title,genre_ids,actors,director,duration
569094,Spider-Man: Across the Spider-Verse,"[16, 28, 12, 878]","Shameik Moore, Hailee Steinfeld, Brian Tyree Henry, Luna Lauren Velez, Jake Johnson, Oscar Isaac, Jason Schwartzman, Issa Rae, Daniel Kaluuya, Karan Soni",Justin K. Thompson,140
27205,Inception,"[28, 878, 12]","Leonardo DiCaprio, Joseph Gordon-Levitt, Ken Watanabe, Tom Hardy, Elliot Page, Dileep Rao, Cillian Murphy, Tom Berenger, Marion Cotillard, Pete Postlethwaite",Christopher Nolan,148
1196470,Survive,"[878, 53, 12, 28]","Émilie Dequenne, Andreas Pietschmann, Lisa Delamar, Lucas Ebel, Arben Bajraktaraj, Olivier Ho Hio Hen, Stéphanie Guerin, Rida Ait Oufqir, Youssef El Hiaboui, Simon Rérolle",Frédéric Jardin,90
748783,The Garfield Movie,"[16, 35, 10751, 12]","Chris Pratt, Samuel L. Jackson, Hannah Waddingham, Ving Rhames, Nicholas Hoult, Cecily Strong, Harvey Guillén, Brett Goldstein, Bowen Yang, Snoop Dogg",Mark Dindal,100
218,The Terminator,"[28, 53, 878]","Arnold Schwarzenegger, Michael Biehn, Linda Hamilton, Paul Winfield, Lance Henriksen, Rick Rossovich, Bess Motta, Earl Boen, Dick Miller, Shawn Schepps",James Cameron,108
714675,The American,[18],"Talia Ryder, Diane Kruger, Oleg Ivenko, Natasha Alderslade, Natalia Osipova, Charlotte Ubben, Borys Szyc, Tomasz Kot, Karolina Gruszka, Martin Hugh Henley",James Napier Robertson,110
823464,Godzilla x Kong: The New Empire,"[28, 12, 878]","Rebecca Hall, Brian Tyree Henry, Dan Stevens, Kaylee Hottle, Alex Ferns, Fala Chen, Rachel House, Ron Smyck, Chantelle Jamieson, Greg Hatton",Adam Wingard,115
61108,Emmanuelle 6,"[18, 10749]","Natalie Uher, Jean-René Gossart, Thomas Obermuller, Gustavo Rodríguez, François Guerrar, Luis Carlos Mendes, Tamira, Dagmar Berger, Edda Kopke, Rania Raja",Bruno Zincone,80
1182387,Armor,"[28, 80, 53, 18]","Jason Patric, Sylvester Stallone, Josh Wiggins, Dash Mihok, Blake Shields, Josh Whites, Jeff Chase, Martin Bats Bradford, Erin Ownbey, Justin William Davis",Justin Routt,89
872585,Oppenheimer,"[18, 36]","Cillian Murphy, Emily Blunt, Matt Damon, Robert Downey Jr., Florence Pugh, Josh Hartnett, Casey Affleck, Rami Malek, Kenneth Branagh, Benny Safdie",Christopher Nolan,181
795514,The Fallout,[18],"Jenna Ortega, Maddie Ziegler, Niles Fitch, Will Ropp, Lumi Pollack, John Ortiz, Julie Bowen, Shailene Woodley, Christine Horn, Austin Zajur",Megan Park,96
995926,"I, the Executioner","[28, 80]","Hwang Jung-min, Jung Hae-in, Oh Dal-su, Oh Dae-hwan, Jang Yoon-ju, Kim Si-hoo, Jin Kyung, Shin Seung-hwan, Jeong Man-sik, Kwon Hae-hyo",Ryoo Seung-wan,118
496243,Parasite,"[35, 53, 18]","Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-shik, Park So-dam, Lee Jung-eun, Jang Hye-jin, Park Myung-hoon, Jung Ji-so, Jung Hyeon-jun",Bong Joon Ho,133
421892,Shrek 5,"[16, 10751, 35, 14]","Mike Myers, Eddie Murphy, Cameron Diaz, Zendaya, Cody Cameron",Walt Dohrn,0
19995,Avatar,"[28, 12, 14, 878]","Sam Worthington, Zoe Saldaña, Sigourney Weaver, Stephen Lang, Michelle Rodriguez, Giovanni Ribisi, Joel David Moore, CCH Pounder, Wes Studi, Laz Alonso",James Cameron,162
1318917,Chasing the Wind,[10749],"Hande Erçel, Barış Arduç, Gözde Mutluer, Tuğrul Tülek, Şebnem Sönmez, Barış Aytaç, Olimpia Ahenk, Ahmet Saraçoğlu, Serhat Nalbantoğlu",Engin Erden,100
615453,Ne Zha,"[16, 14, 12]","Lü Yanting, Joseph, Han Mo, Chen Hao, Lü Qi, Yang Wei, Zhang Jiaming, He Yuxiang, Ren Junpeng, Da Hai",Yang Yu,110
667538,Transformers: Rise of the Beasts,"[878, 12, 28]","Anthony Ramos, Dominique Fishback, Peter Cullen, Ron Perlman, Peter Dinklage, Michelle Yeoh, Pete Davidson, Liza Koshy, Cristo Fernández, Luna Lauren Velez",Steven Caple Jr.,127
674,Harry Potter and the Goblet of Fire,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Brendan Gleeson, Michael Gambon, Robert Pattinson, Ralph Fiennes, Robbie Coltrane, Alan Rickman, David Tennant",Mike Newell,157
603692,John Wick: Chapter 4,"[28, 53, 80]","Keanu Reeves, Donnie Yen, Bill Skarsgård, Ian McShane, Laurence Fishburne, Lance Reddick, Clancy Brown, Hiroyuki Sanada, Rina Sawayama, Scott Adkins",Chad Stahelski,170
8587,The Lion King,"[10751, 16, 18]","Matthew Broderick, Moira Kelly, Nathan Lane, Ernie Sabella, James Earl Jones, Jeremy Irons, Robert Guillaume, Rowan Atkinson, Jonathan Taylor Thomas, Niketa Calame-Harris",Roger Allers,89
1299372,The Wailing,[27],"Ester Expósito, Mathilde Ollivier, Malena Villa, José Luis Ferrer, Claudia Roset, Lía Lois, Sonia Almarcha, Tomás del Estal, Lautaro Bettoni, Àlex Monner",Pedro Martín Calero,107
27449,Baby Face,[18],"Barbara Stanwyck, George Brent, Donald Cook, Alphonse Ethier, Henry Kolker, Margaret Lindsay, Arthur Hohl, John Wayne, Robert Barrat, Douglass Dumbrille",Alfred E. Green,76
672,Harry Potter and the Chamber of Secrets,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Kenneth Branagh, Toby Jones, Robbie Coltrane, Richard Harris, Alan Rickman, Tom Felton, Jason Isaacs",Chris Columbus,161
1269732,The Legend of Condor Hero: What is Love,"[28, 14, 12]","Zhao Huawei, Wang Zijun, Chen Zihan, Xing Yu, Bruce Leung Siu-Lung, Waise Lee Chi-Hung, Mei Fu, Gallen Lo Ka-Leung, Dong Xuan, Eddy Ko Hung",Lin Zhenzhao,90
346698,Barbie,"[35, 12]","Margot Robbie, Ryan Gosling, America Ferrera, Ariana Greenblatt, Issa Rae, Kate McKinnon, Alexandra Shipp, Emma Mackey, Hari Nef, Sharon Rooney",Greta Gerwig,114
1116490,Cash Out,"[28, 53]","John Travolta, Kristin Davis, Lukas Haas, Quavo, Joel Cohen, Noel Gugliemi, Daniel Louis Rivas, Natali Yura, Victorya Brandart, Jake Ellenz",Randall Emmett,90
420818,The Lion King,"[12, 18, 10751, 16]","Chiwetel Ejiofor, John Oliver, Donald Glover, James Earl Jones, John Kani, Alfre Woodard, Beyoncé, JD McCrary, Shahadi Wright Joseph, Penny Johnson Jerald",Jon Favreau,118
797271,Counterattack,"[28, 9648, 53]","Vincent Zhao Wenzhuo, Jiang Yiyi, Lu Peng, Song Hanhuan, Diego Dati, Myra Mala, Pari, Mi Ra, Yin Chunxiong, Yu Hongbo",Vincent Zhao Wenzhuo,88
98,Gladiator,"[28, 18, 12]","Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed, Richard Harris, Derek Jacobi, Djimon Hounsou, David Schofield, John Shrapnel, Tomas Arana",Ridley Scott,155
1433593,El hilo rojo,"[18, 10749]","Michel Brown, Mario Morán, Carolina Miranda, Maya Zapata, Pilar Santacruz",Celso R. García,99
257094,Holland,"[53, 18]","Nicole Kidman, Gael García Bernal, Matthew Macfadyen, Rachel Sennott, Jude Hill, Lennon Parham, Jacob Moran, Jeff Pope, Isaac Krasner, Chris Witaske",Mimi Cave,108
1114926,The Good Half,"[35, 18]","Nick Jonas, Brittany Snow, Alexandra Shipp, David Arquette, Matt Walsh, Elisabeth Shue, Steve Park, Ryan Bergara, Mason Cufari, Dee Beasnael",Robert Schwartzman,96
1426058,O Mother Gaia: The World of Gary Snyder,[99],"Colin Still, Gary Snyder, Peter Coyote, Jane Hirshfield, Jack Shoemaker",Colin Still,102
1422600,Strange Journey: The Story of Rocky Horror,[99],"Richard O'Brien, Susan Sarandon, Tim Curry, Barry Bostwick, Nell Campbell, Patricia Quinn, Jim Sharman, Jack Black, Trixie Mattel",Linus O'Brien,89
496243,Parasite,"[35, 53, 18]","Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-shik, Park So-dam, Lee Jung-eun, Jang Hye-jin, Park Myung-hoon, Jung Ji-so, Jung Hyeon-jun",Bong Joon Ho,133
1275788,The Home,"[27, 53]","Philip Oros, Gizem Erdogan, Anki Lidén, Bengt C.W. Carlsson, Lottie Ejebrant, Peter Jankert",Mattias J. Skoglund,87
1440943,Alias Julián,[99],"Efraín Jesús Espinoza, Matías Santecchia",Guillermo España,45
1420767,Murewa,[99],"Murewa Ekundayo, Reece Tester, Charlie Logan, Marlon Francis, Dan Tavener, Zak Wilson, John Berry",Ché Scott-Heron Newton,15
421892,Shrek 5,"[16, 10751, 35, 14]","Mike Myers, Eddie Murphy, Cameron Diaz, Zendaya, Cody Cameron",Walt Dohrn,0
19995,Avatar,"[28, 12, 14, 878]","Sam Worthington, Zoe Saldaña, Sigourney Weaver, Stephen Lang, Michelle Rodriguez, Giovanni Ribisi, Joel David Moore, CCH Pounder, Wes Studi, Laz Alonso",James Cameron,162
1318917,Chasing the Wind,[10749],"Hande Erçel, Barış Arduç, Gözde Mutluer, Tuğrul Tülek, Şebnem Sönmez, Barış Aytaç, Olimpia Ahenk, Ahmet Saraçoğlu, Serhat Nalbantoğlu",Engin Erden,100
615453,Ne Zha,"[16, 14, 12]","Lü Yanting, Joseph, Han Mo, Chen Hao, Lü Qi, Yang Wei, Zhang Jiaming, He Yuxiang, Ren Junpeng, Da Hai",Yang Yu,110
1432028,Dillans Night In,"[35, 99, 12]",Adrian R. Prescott,Adrian R. Prescott,53
667538,Transformers: Rise of the Beasts,"[878, 12, 28]","Anthony Ramos, Dominique Fishback, Peter Cullen, Ron Perlman, Peter Dinklage, Michelle Yeoh, Pete Davidson, Liza Koshy, Cristo Fernández, Luna Lauren Velez",Steven Caple Jr.,127
674,Harry Potter and the Goblet of Fire,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Brendan Gleeson, Michael Gambon, Robert Pattinson, Ralph Fiennes, Robbie Coltrane, Alan Rickman, David Tennant",Mike Newell,157
1441003,KLLR: 108.7,"[27, 9648, 53]","Zach Lane, Christian Johnson, Cole Gehring, David Collins",Jayce Hart,9
1327593,Footsteps,[9648],Jake O’Flynn,Jake O’Flynn,0
603692,John Wick: Chapter 4,"[28, 53, 80]","Keanu Reeves, Donnie Yen, Bill Skarsgård, Ian McShane, Laurence Fishburne, Lance Reddick, Clancy Brown, Hiroyuki Sanada, Rina Sawayama, Scott Adkins",Chad Stahelski,170
8587,The Lion King,"[10751, 16, 18]","Matthew Broderick, Moira Kelly, Nathan Lane, Ernie Sabella, James Earl Jones, Jeremy Irons, Robert Guillaume, Rowan Atkinson, Jonathan Taylor Thomas, Niketa Calame-Harris",Roger Allers,89
1299372,The Wailing,[27],"Ester Expósito, Mathilde Ollivier, Malena Villa, José Luis Ferrer, Claudia Roset, Lía Lois, Sonia Almarcha, Tomás del Estal, Lautaro Bettoni, Àlex Monner",Pedro Martín Calero,107
27449,Baby Face,[18],"Barbara Stanwyck, George Brent, Donald Cook, Alphonse Ethier, Henry Kolker, Margaret Lindsay, Arthur Hohl, John Wayne, Robert Barrat, Douglass Dumbrille",Alfred E. Green,76
672,Harry Potter and the Chamber of Secrets,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Kenneth Branagh, Toby Jones, Robbie Coltrane, Richard Harris, Alan Rickman, Tom Felton, Jason Isaacs",Chris Columbus,161
950396,The Gorge,"[10749, 878, 53]","Miles Teller, Anya Taylor-Joy, Sigourney Weaver, Sope Dirisu, William Houston, Kobna Holdbrook-Smith, James Marlowe, Julianna Kurokawa, Ruta Gedmintas, Oliver Trevena",Scott Derrickson,127
1126166,Flight Risk,"[28, 53, 80]","Mark Wahlberg, Michelle Dockery, Topher Grace, Leah Remini, Paul Ben-Victor, Maaz Ali, Monib Abhat, Eilise Patton, Senor Pablo, Savanah Joeckel",Mel Gibson,91
1064213,Anora,"[18, 35, 10749]","Mikey Madison, Mark Eydelshteyn, Yura Borisov, Karren Karagulian, Vache Tovmasyan, Luna Sofía Miranda, Lindsey Normington, Darya Ekamasova, Aleksey Serebryakov, Anton Bitter",Sean Baker,139
822119,Captain America: Brave New World,"[28, 53, 878]","Anthony Mackie, Harrison Ford, Danny Ramirez, Shira Haas, Tim Blake Nelson, Carl Lumbly, Giancarlo Esposito, Liv Tyler, Xosha Roquemore, Jóhannes Haukur Jóhannesson",Julius Onah,119
823219,Flow,"[16, 14, 12]",,Gints Zilbalodis,85
696506,Mickey 17,"[878, 35, 12, 14]","Robert Pattinson, Naomi Ackie, Steven Yeun, Mark Ruffalo, Toni Collette, Anamaria Vartolomei, Daniel Henshall, Patsy Ferran, Steve Park, Tim Key",Bong Joon Ho,137
1084199,Companion,"[27, 878, 53]","Sophie Thatcher, Jack Quaid, Lukas Gage, Megan Suri, Harvey Guillén, Rupert Friend, Jaboukie Young-White, Matthew J. McCarthy, Marc Menchaca, Woody Fu",Drew Hancock,97
1160956,Panda Plan,"[28, 35]","Jackie Chan, Shi Ce, Wei Xiang, Han Yanbo, Danny Ray, Xu Juncong, Andy Friend, Huang Yuntong, Jia Bing, Temur Mamisashvili",Zhang Luan,99
1405338,Demon City,"[28, 80, 14, 53]","Toma Ikuta, Masahiro Higashide, Miou Tanaka, Ami Touma, Taro Suruga, Mai Kiryu, Naoto Takenaka, Takuma Otoo, Matsuya Onoe, Masanobu Takashima",Seiji Tanaka,106
933260,The Substance,"[27, 878]","Demi Moore, Margaret Qualley, Dennis Quaid, Edward Hamilton-Clark, Gore Abrams, Oscar Lesage, Christian Erickson, Robin Greer, Tom Morton, Hugo Diego Garcia",Coralie Fargeat,141
1064486,Memoir of a Snail,"[16, 18, 35]","Sarah Snook, Kodi Smit-McPhee, Jacki Weaver, Magda Szubanski, Dominique Pinon, Tony Armstrong, Paul Capsis, Eric Bana, Bernie Clifford, Davey Thompson",Adam Elliot,94
774370,Dog Man,"[10751, 16, 35, 28]","Peter Hastings, Pete Davidson, Lil Rel Howery, Isla Fisher, Lucas Hopkins Calderon, Ricky Gervais, Poppy Liu, Stephen Root, Billy Boyd, Luenell",Peter Hastings,89
1226406,Love Hurts,"[28, 35, 10749]","Ke Huy Quan, Ariana DeBose, Mustafa Shakir, Lio Tipton, Daniel Wu, Cam Gigandet, Marshawn Lynch, André Eriksen, Rhys Darby, Sean Astin",Jonathan Eusebio,83
1140535,Presence,"[27, 18]","Callina Liang, Lucy Liu, Chris Sullivan, Eddy Maday, Julia Fox, Lucas Papaelias, West Mulholland, Daniel Danielson, Benny Elledge, Natalie Woolams-Torres",Steven Soderbergh,85
549509,The Brutalist,[18],"Adrien Brody, Felicity Jones, Guy Pearce, Joe Alwyn, Raffey Cassidy, Stacy Martin, Isaach de Bankolé, Alessandro Nivola, Ariane Labed, Michael Epp",Brady Corbet,215
1249289,Alarum,"[28, 80, 53]","Scott Eastwood, Sylvester Stallone, Willa Fitzgerald, Mike Colter, D.W. Moffett, Isis Valverde, Joel Cohen, Mark Polish, Anton Narinskiy, Patrick Millin",Michael Polish,95
974576,Conclave,"[18, 53, 9648]","Ralph Fiennes, Stanley Tucci, John Lithgow, Isabella Rossellini, Lucian Msamati, Carlos Diehz, Sergio Castellitto, Brían F. O'Byrne, Merab Ninidze, Thomas Loibl",Edward Berger,120
1294203,My Fault: London,"[10749, 18]","Asha Banks, Matthew Broome, Eve Macklin, Ray Fearon, Enva Lewis, Jason Flemyng, Kerim Hassan, Sam Buchanan, Amelia Kenworthy, Harry Gilby",Dani Girdwood,118
1230208,Squad 36,"[28, 80, 18, 53]","Victor Belmondo, Tewfik Jallab, Soufiane Guerrab, Juliette Dol, Yvan Attal, Nicolas Wanczycki, Ludovic Faure, Lydia Andréï, Jean-Michel Correia, Moussa Mansaly",Olivier Marchal,124
1356039,Counterattack,"[28, 12, 53]","Luis Alberti, Noé Hernández, Leonardo Alonso, Luis Curiel, Guillermo Nava, David Calderón León, Mayra Batalla, Israel Islas, Ishbel Bautista, Frida Jiser",Chava Cartas,85
933260,The Substance,"[27, 878]","Demi Moore, Margaret Qualley, Dennis Quaid, Edward Hamilton-Clark, Gore Abrams, Oscar Lesage, Christian Erickson, Robin Greer, Tom Morton, Hugo Diego Garcia",Coralie Fargeat,141
1164355,Lembayung,"[27, 53]","Taskya Namya, Yasamin Jasem, Arya Saloka, Anna Jobling, Daffa Wardhana, Oka Antara, Tio Pakusadewo, Paula Verhoeven, Mario Maulana, Dayu Wijanto",Baim Wong,123
974453,Absolution,"[28, 80, 53, 9648]","Liam Neeson, Ron Perlman, Yolonda Ross, Frankie Shaw, Daniel Diemer, Javier Molina, Jimmy Gonzales, Josh Drennen, Deanna Tarraza, Terrence Pulliam",Hans Petter Moland,112
1226406,Love Hurts,"[28, 35, 10749]","Ke Huy Quan, Ariana DeBose, Mustafa Shakir, Lio Tipton, Daniel Wu, Cam Gigandet, Marshawn Lynch, André Eriksen, Rhys Darby, Sean Astin",Jonathan Eusebio,83
1255788,The Gardener,"[28, 35]","Jean-Claude Van Damme, Michaël Youn, Nawell Madani, Carla Poquin, Jérôme Le Banner, Ragnar Le Breton, Kaaris, Studio Danielle, Élie Semoun, Vincent Desagnat",David Charhon,110
1249289,Alarum,"[28, 80, 53]","Scott Eastwood, Sylvester Stallone, Willa Fitzgerald, Mike Colter, D.W. Moffett, Isis Valverde, Joel Cohen, Mark Polish, Anton Narinskiy, Patrick Millin",Michael Polish,95
710295,Wolf Man,"[27, 53]","Christopher Abbott, Julia Garner, Matilda Firth, Sam Jaeger, Ben Prendergast, Benedict Hardie, Zac Chandler, Milo Cawthorne, Leigh Whannell, Rob MacBride",Leigh Whannell,103
1422179,The Wrong Track,"[35, 18]","Ada Eide, Trond Fausa Aurvåg, Marie Blokhus, Christian Rubeck, Saga Tuset Meisfjordskar, Deniz Kaya, Shana Mathai, Pia Halvorsen, Nils Bendik Kvissel, André Sørum",Hallvar Witzø,94
402431,Wicked,"[18, 10749, 14]","Cynthia Erivo, Ariana Grande, Jeff Goldblum, Michelle Yeoh, Jonathan Bailey, Ethan Slater, Marissa Bode, Peter Dinklage, Andy Nyman, Courtney-Mae Briggs",Jon M. Chu,162
1124620,The Monkey,"[27, 35]","Theo James, Tatiana Maslany, Christian Convery, Colin O'Brien, Adam Scott, Elijah Wood, Rohan Campbell, Sarah Levy, Osgood Perkins, Nicco Del Rio",Osgood Perkins,98
1006724,Dead Talents Society,"[27, 35, 53]","Chen Bolin, Sandrine Pinna, Gingle Wang, Yao Yi Ti, Bai Jing-yi, Soso Tseng, Ya-Ling Chang, Lin He-Hsuan, Hau-Ping Huang, Hannah Tung",John Hsu,110
1097549,Babygirl,[18],"Nicole Kidman, Harris Dickinson, Antonio Banderas, Esther-Rose McGregor, Sophie Wilde, Vaughan Reilly, Victor Slezak, Leslie Silva, Gaite Jansen, Robert Farrior",Halina Reijn,115
970450,Werewolves,"[28, 27, 53]","Frank Grillo, Katrina Law, Ilfenesh Hadera, Jimmy Cummings, Lou Diamond Phillips, Kamdynn Gary, Lydia Styslinger, Daniel Fernandez, James Kyson, Betzaida Landín",Steven C. Miller,94
157336,Interstellar,"[12, 18, 878]","Matthew McConaughey, Anne Hathaway, Michael Caine, Jessica Chastain, Casey Affleck, Wes Bentley, Topher Grace, Mackenzie Foy, Ellen Burstyn, John Lithgow",Christopher Nolan,169
777443,The Electric State,"[18, 878, 28]","Millie Bobby Brown, Chris Pratt, Woody Harrelson, Ke Huy Quan, Giancarlo Esposito, Stanley Tucci, Anthony Mackie, Brian Cox, Jenny Slate, Woody Norman",Joe Russo,128
799766,Better Man,"[10402, 18]","Robbie Williams, Jonno Davies, Steve Pemberton, Alison Steadman, Kate Mulvany, Frazer Hadfield, Damon Herriman, Raechelle Banno, Tom Budge, Jake Simmance",Michael Gracey,135
516729,Paddington in Peru,"[10751, 12, 35]","Ben Whishaw, Hugh Bonneville, Emily Mortimer, Samuel Joslin, Madeleine Harris, Antonio Banderas, Olivia Colman, Julie Walters, Jim Broadbent, Carla Tous",Dougal Wilson,106
1203329,The Witcher: Sirens of the Deep,"[16, 14, 28]","Doug Cockle, Joey Batey, Christina Wren, Emily Carey, Camrus Johnson, Simon Templeman, Mallory Jansen, Anya Chalotra, Ray Chase, Cynthia Kaye McWilliams",Kang Hei Chul,92
1138194,Heretic,"[27, 53]","Hugh Grant, Sophie Thatcher, Chloe East, Topher Grace, Elle Young, Julie Lynn-Mortensen, Haylie Hansen, Elle McKinnon, Hanna Huffman, Anesha Bailey",Scott Beck,111
426063,Nosferatu,"[14, 27]","Lily-Rose Depp, Nicholas Hoult, Bill Skarsgård, Aaron Taylor-Johnson, Willem Dafoe, Emma Corrin, Ralph Ineson, Simon McBurney, Adéla Hesová, Milena Konstantinova",Robert Eggers,133
1000837,I'm Still Here,"[18, 36]","Fernanda Torres, Selton Mello, Valentina Herszage, Bárbara Luz, Guilherme Silveira, Cora Ramalho, Luiza Kosovski, Pri Helena, Luiz Bertazzo, Maeve Jinkings",Walter Salles,138
974950,Emilia Pérez,"[18, 53]","Karla Sofía Gascón, Zoe Saldaña, Selena Gomez, Adriana Paz, Edgar Ramírez, Mark Ivanir, Eduardo Aladro, Emiliano Hasan, Gaël Murgia-Fur, Tirso Pietriga",Jacques Audiard,132
1138194,Heretic,"[27, 53]","Hugh Grant, Sophie Thatcher, Chloe East, Topher Grace, Elle Young, Julie Lynn-Mortensen, Haylie Hansen, Elle McKinnon, Hanna Huffman, Anesha Bailey",Scott Beck,111
1426142,Sosyal Climbers,"[10749, 35]","Maris Racal, Anthony Jennings, Ricky Davao, Carmi Martin, Bart Guingona, Cheska Iñigo, Marissa Sanchez, Raquel Pareño, Pam Arambulo, Shanaia Gomez",Jason Paul Laxamana,102
671,Harry Potter and the Philosopher's Stone,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Harris, Tom Felton, Alan Rickman, Robbie Coltrane, Maggie Smith, Richard Griffiths, Ian Hart",Chris Columbus,152
1302916,Heart Eyes,"[27, 35, 9648]","Olivia Holt, Mason Gooding, Jordana Brewster, Devon Sawa, Gigi Zumbado, Ben Black, Chris Parker, Latham Gaines, Lauren O'Hara, Michaela Watkins",Josh Ruben,97
1280672,One of Them Days,[35],"Keke Palmer, SZA, Joshua David Neal, Aziza Scott, Patrick Cage, Katt Williams, Maude Apatow, Vanessa Bell Calloway, Gabrielle Dennis, Janelle James",Lawrence Lamont,97
978796,Bagman,"[27, 53]","Sam Claflin, Antonia Thomas, Caréll Vincent Rhoden, Will Davis, Adelle Leonce, William Hope, Steven Cree, Rosalie Craig, Peter McDonald, Henry Pettigrew",Colm McCarthy,92
957119,Sidelined: The QB and Me,"[35, 10749]","Siena Agudong, Noah Beck, Drew Ray Tanner, James Van Der Beek, Deborah Cox, Asia Lizardo, Jake Foy, Jason Fernandes, Kendall Cross, Josh Zaharia",Justin Wu,99
1272149,Bridget Jones: Mad About the Boy,"[10749, 35, 18]","Renée Zellweger, Chiwetel Ejiofor, Leo Woodall, Hugh Grant, Jim Broadbent, Gemma Jones, Colin Firth, Sarah Solemani, Josette Simon, Nico Parker",Michael Morris,124
1104845,Plankton: The Movie,"[16, 12, 35, 10751, 14]","Mr. Lawrence, Jill Talley, Tom Kenny, Bill Fagerbakke, Rodger Bumpass, Carolyn Lawrence, Clancy Brown, Mary Jo Catlett, Lori Alan, Dee Bradley Baker",Dave Needham,83
1051896,Arcadian,"[28, 27, 53, 878]","Nicolas Cage, Jaeden Martell, Maxwell Jenkins, Sadie Soverall, Samantha Coughlan, Joel Gillman, Joe Dixon, Daire McMahon",Benjamin Brewer,92
604685,Den of Thieves 2: Pantera,"[28, 80, 53]","Gerard Butler, O'Shea Jackson Jr., Evin Ahmad, Salvatore Esposito, Meadow Williams, Swen Temmel, Michael Bisping, Orli Shuka, Rico Verhoeven, Jordan Bridges",Christian Gudegast,144
257094,Holland,"[53, 18]","Nicole Kidman, Gael García Bernal, Matthew Macfadyen, Rachel Sennott, Jude Hill, Lennon Parham, Jacob Moran, Jeff Pope, Isaac Krasner, Chris Witaske",Mimi Cave,108
1078600,Marked Men: Rule + Shaw,"[10749, 18]","Chase Stokes, Sydney Taylor, Ella Balinska, Evan Mock, Alexander Ludwig, Natalie Alyn Lind, Matthew Noszka, Hannah Kepple, Daisy Jelley, Michael Bradway",Nick Cassavetes,93
1013850,A Real Pain,"[35, 18]","Jesse Eisenberg, Kieran Culkin, Will Sharpe, Jennifer Grey, Kurt Egyiawan, Liza Sadovy, Daniel Oreskes, Ellora Torchia, Banner Eisenberg, Olha Bosova",Jesse Eisenberg,89
1216191,Oddity,"[27, 9648]","Carolyn Bracken, Jonathan French, Steve Wall, Joe Rooney, Gwilym Lee, Tadhg Murphy, Caroline Menton, Ivan de Wergifosse, Shane Whisker, Josuha Campbell",Damian Mc Carthy,98
1426674,A Copenhagen Love Story,"[10749, 18]","Rosalinde Mynster, Joachim Fjelstrup, Sara Fanta Traore, Mille Lehfeldt, Magnus Haugaard, Magnus Millang, Sargun Oshana, Anne Marie Helger, Mia Lerdam, Sarah Juel Werner",Ditte Hansen,105
1401599,AEW Revolution,[],"Jonathan Good, Adam Copeland, William Ospreay, Kyle Fletcher, Konosuke Takeshita, Tyson Smith, Toni Rossall, Mariah May Mead, Randy M. Kaufman, Shiloh Mount",Tony Khan,244
1124142,The Rivals of Amziah King,"[80, 53]","Matthew McConaughey, Kurt Russell, Cole Sprouse, Owen Teague, Scott Shepherd, Rob Morgan, Tony Revolori, Jake Horowitz, Angelina LookingGlass, Catherine Dyer",Andrew Patterson,130
1299372,The Wailing,[27],"Ester Expósito, Mathilde Ollivier, Malena Villa, José Luis Ferrer, Claudia Roset, Lía Lois, Sonia Almarcha, Tomás del Estal, Lautaro Bettoni, Àlex Monner",Pedro Martín Calero,107
672,Harry Potter and the Chamber of Secrets,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Kenneth Branagh, Toby Jones, Robbie Coltrane, Richard Harris, Alan Rickman, Tom Felton, Jason Isaacs",Chris Columbus,161
1433593,El hilo rojo,"[18, 10749]","Michel Brown, Mario Morán, Carolina Miranda, Maya Zapata, Pilar Santacruz",Celso R. García,99
257094,Holland,"[53, 18]","Nicole Kidman, Gael García Bernal, Matthew Macfadyen, Rachel Sennott, Jude Hill, Lennon Parham, Jacob Moran, Jeff Pope, Isaac Krasner, Chris Witaske",Mimi Cave,108
1064028,Subservience,"[878, 53]","Megan Fox, Michele Morrone, Madeline Zima, Matilda Firth, Andrew Whipp, Atanas Srebrev, Kate Nichols, Trevor Van Uden, Euan Macnaughton, Max Kraus",SK Dale,105
1434053,Girl Meets Boy,"[35, 10749]","Camila Sodi, Sebastián Zurita, Ianis Guerrero, Paulette Hernández, Aurora Papile, Alfonso Borbolla, Carlos Ferro, Daniel Tovar, Nora Velázquez, Denia Agalianou",Raúl Martínez,0
1000837,I'm Still Here,"[18, 36]","Fernanda Torres, Selton Mello, Valentina Herszage, Bárbara Luz, Guilherme Silveira, Cora Ramalho, Luiza Kosovski, Pri Helena, Luiz Bertazzo, Maeve Jinkings",Walter Salles,138
673,Harry Potter and the Prisoner of Azkaban,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Robbie Coltrane, Michael Gambon, Gary Oldman, David Thewlis, Timothy Spall, Alan Rickman, Tom Felton",Alfonso Cuarón,141
